"Fighter","Stance","WT_Class","Date","Birthdate","Weight_mean","Weight_sum","Weight_max","Weight_min","Weight_sd","Height_mean","Height_sum","Height_max","Height_min","Height_sd","Reach_mean","Reach_sum","Reach_max","Reach_min","Reach_sd","Rnd_mean","Rnd_sum","Rnd_max","Rnd_min","Rnd_sd","Time_Seconds_mean","Time_Seconds_sum","Time_Seconds_max","Time_Seconds_min","Time_Seconds_sd","Total_Fight_Time_Seconds_mean","Total_Fight_Time_Seconds_sum","Total_Fight_Time_Seconds_max","Total_Fight_Time_Seconds_min","Total_Fight_Time_Seconds_sd","Results_mean","Results_sum","Results_max","Results_min","Results_sd","Decision_Unanimous_mean","Decision_Unanimous_sum","Decision_Unanimous_max","Decision_Unanimous_min","Decision_Unanimous_sd","KO_TKO_mean","KO_TKO_sum","KO_TKO_max","KO_TKO_min","KO_TKO_sd","Submission_mean","Submission_sum","Submission_max","Submission_min","Submission_sd","Decision_Split_mean","Decision_Split_sum","Decision_Split_max","Decision_Split_min","Decision_Split_sd","Draw_mean","Draw_sum","Draw_max","Draw_min","Draw_sd","No_Contest_mean","No_Contest_sum","No_Contest_max","No_Contest_min","No_Contest_sd","Decision_Majority_mean","Decision_Majority_sum","Decision_Majority_max","Decision_Majority_min","Decision_Majority_sd","TKO_Doctors_Stoppage_mean","TKO_Doctors_Stoppage_sum","TKO_Doctors_Stoppage_max","TKO_Doctors_Stoppage_min","TKO_Doctors_Stoppage_sd","Southpaw_Stance_mean","Southpaw_Stance_sum","Southpaw_Stance_max","Southpaw_Stance_min","Southpaw_Stance_sd","Orthodox_Stance_mean","Orthodox_Stance_sum","Orthodox_Stance_max","Orthodox_Stance_min","Orthodox_Stance_sd","Switch_Stance_mean","Switch_Stance_sum","Switch_Stance_max","Switch_Stance_min","Switch_Stance_sd","Africa_mean","Africa_sum","Africa_max","Africa_min","Africa_sd","Asia_mean","Asia_sum","Asia_max","Asia_min","Asia_sd","Europe_mean","Europe_sum","Europe_max","Europe_min","Europe_sd","South_America_mean","South_America_sum","South_America_max","South_America_min","South_America_sd","North_America_mean","North_America_sum","North_America_max","North_America_min","North_America_sd","Oceania_mean","Oceania_sum","Oceania_max","Oceania_min","Oceania_sd","SDBL_mean","SDBL_sum","SDBL_max","SDBL_min","SDBL_sd","SDB_A_mean","SDB_A_sum","SDB_A_max","SDB_A_min","SDB_A_sd","SDHL_mean","SDHL_sum","SDHL_max","SDHL_min","SDHL_sd","SDH_A_mean","SDH_A_sum","SDH_A_max","SDH_A_min","SDH_A_sd","SDLL_mean","SDLL_sum","SDLL_max","SDLL_min","SDLL_sd","SDL_A_mean","SDL_A_sum","SDL_A_max","SDL_A_min","SDL_A_sd","TSL_mean","TSL_sum","TSL_max","TSL_min","TSL_sd","TS_A_mean","TS_A_sum","TS_A_max","TS_A_min","TS_A_sd","SSL_mean","SSL_sum","SSL_max","SSL_min","SSL_sd","SS_A_mean","SS_A_sum","SS_A_max","SS_A_min","SS_A_sd","KD_mean","KD_sum","KD_max","KD_min","KD_sd","SCBL_mean","SCBL_sum","SCBL_max","SCBL_min","SCBL_sd","SCB_A_mean","SCB_A_sum","SCB_A_max","SCB_A_min","SCB_A_sd","SCHL_mean","SCHL_sum","SCHL_max","SCHL_min","SCHL_sd","SCH_A_mean","SCH_A_sum","SCH_A_max","SCH_A_min","SCH_A_sd","SCLL_mean","SCLL_sum","SCLL_max","SCLL_min","SCLL_sd","SCL_A_mean","SCL_A_sum","SCL_A_max","SCL_A_min","SCL_A_sd","RV_mean","RV_sum","RV_max","RV_min","RV_sd","SR_mean","SR_sum","SR_max","SR_min","SR_sd","TDL_mean","TDL_sum","TDL_max","TDL_min","TDL_sd","TD_A_mean","TD_A_sum","TD_A_max","TD_A_min","TD_A_sd","TDS_mean","TDS_sum","TDS_max","TDS_min","TDS_sd","SGBL_mean","SGBL_sum","SGBL_max","SGBL_min","SGBL_sd","SGB_A_mean","SGB_A_sum","SGB_A_max","SGB_A_min","SGB_A_sd","SGHL_mean","SGHL_sum","SGHL_max","SGHL_min","SGHL_sd","SGH_A_mean","SGH_A_sum","SGH_A_max","SGH_A_min","SGH_A_sd","SGLL_mean","SGLL_sum","SGLL_max","SGLL_min","SGLL_sd","SGL_A_mean","SGL_A_sum","SGL_A_max","SGL_A_min","SGL_A_sd","AD_mean","AD_sum","AD_max","AD_min","AD_sd","ADTB_mean","ADTB_sum","ADTB_max","ADTB_min","ADTB_sd","ADHG_mean","ADHG_sum","ADHG_max","ADHG_min","ADHG_sd","ADTM_mean","ADTM_sum","ADTM_max","ADTM_min","ADTM_sd","ADTS_mean","ADTS_sum","ADTS_max","ADTS_min","ADTS_sd","SM_mean","SM_sum","SM_max","SM_min","SM_sd","X.Ground_Body_Strikes_mean","X.Ground_Body_Strikes_sum","X.Ground_Body_Strikes_max","X.Ground_Body_Strikes_min","X.Ground_Body_Strikes_sd","X.Ground_Head_Strikes_mean","X.Ground_Head_Strikes_sum","X.Ground_Head_Strikes_max","X.Ground_Head_Strikes_min","X.Ground_Head_Strikes_sd","X.Ground_Leg_Strikes_mean","X.Ground_Leg_Strikes_sum","X.Ground_Leg_Strikes_max","X.Ground_Leg_Strikes_min","X.Ground_Leg_Strikes_sd","X.Clinch_Body_Strikes_mean","X.Clinch_Body_Strikes_sum","X.Clinch_Body_Strikes_max","X.Clinch_Body_Strikes_min","X.Clinch_Body_Strikes_sd","X.Clinch_Head_Strikes_mean","X.Clinch_Head_Strikes_sum","X.Clinch_Head_Strikes_max","X.Clinch_Head_Strikes_min","X.Clinch_Head_Strikes_sd","X.Clinch_Leg_Strikes_mean","X.Clinch_Leg_Strikes_sum","X.Clinch_Leg_Strikes_max","X.Clinch_Leg_Strikes_min","X.Clinch_Leg_Strikes_sd","X.LEG_mean","X.LEG_sum","X.LEG_max","X.LEG_min","X.LEG_sd","X.BODY_mean","X.BODY_sum","X.BODY_max","X.BODY_min","X.BODY_sd","X.HEAD_mean","X.HEAD_sum","X.HEAD_max","X.HEAD_min","X.HEAD_sd","X.Total_Strikes_mean","X.Total_Strikes_sum","X.Total_Strikes_max","X.Total_Strikes_min","X.Total_Strikes_sd","X.TK_ACC_mean","X.TK_ACC_sum","X.TK_ACC_max","X.TK_ACC_min","X.TK_ACC_sd","X.Significant_Strikes_mean","X.Significant_Strikes_sum","X.Significant_Strikes_max","X.Significant_Strikes_min","X.Significant_Strikes_sd"
"Ronaldo Rodriguez","Orthodox","Flyweight",2024-02-24,1999-05-07,124,124,124,124,0,66,66,66,66,0,65,65,65,65,0,2,2,2,2,0,299,299,299,299,0,599,599,599,599,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,5,5,5,5,0,6,6,6,6,0,3,3,3,3,0,32,32,32,32,0,5,5,5,5,0,5,5,5,5,0,50,50,50,50,0,93,93,93,93,0,31,31,31,31,0,69,69,69,69,0,0,0,0,0,0,2,2,2,2,0,3,3,3,3,0,3,3,3,3,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,0,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,68,68,68,68,0,0,0,0,0,0,66,66,66,66,0,75,75,75,75,0,0,0,0,0,0,100,100,100,100,0,78,78,78,78,0,35,35,35,35,0,53,53,53,53,0,0,0,0,0,0,44.9275362318841,44.9275362318841,44.9275362318841,44.9275362318841,0
"Sam Hughes","Orthodox","Women's Strawweight",2020-12-12,1992-06-28,114,114,114,114,0,65,65,65,65,0,64,64,64,64,0,1,1,1,1,0,300,300,300,300,0,300,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,2,2,2,2,0,9,9,9,9,0,33,33,33,33,0,9,9,9,9,0,17,17,17,17,0,26,26,26,26,0,59,59,59,59,0,20,20,20,20,0,53,53,53,53,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,53,53,53,53,0,67,67,67,67,0,27,27,27,27,0,44,44,44,44,0,0,0,0,0,0,37.7358490566038,37.7358490566038,37.7358490566038,37.7358490566038,0
"Sam Hughes","Orthodox","Women's Strawweight",2021-05-01,1992-06-28,114,114,114,114,0,65,65,65,65,0,64,64,64,64,0,3,3,3,3,0,300,300,300,300,0,900,900,900,900,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6,6,6,6,0,6,6,6,6,0,22,22,22,22,0,37,37,37,37,0,2,2,2,2,0,9,9,9,9,0,98,98,98,98,0,126,126,126,126,0,49,49,49,49,0,73,73,73,73,0,0,0,0,0,0,9,9,9,9,0,11,11,11,11,0,8,8,8,8,0,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,81,81,81,81,0,100,100,100,100,0,0,0,0,0,0,22,22,22,22,0,88,88,88,88,0,68,68,68,68,0,77,77,77,77,0,0,0,0,0,0,67.1232876712329,67.1232876712329,67.1232876712329,67.1232876712329,0
"Sam Hughes","Orthodox","Women's Strawweight",2021-11-20,1992-06-28,114,114,114,114,0,65,65,65,65,0,64,64,64,64,0,3,3,3,3,0,300,300,300,300,0,900,900,900,900,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6,6,6,6,0,22,22,22,22,0,20,20,20,20,0,68,68,68,68,0,24,24,24,24,0,36,36,36,36,0,65,65,65,65,0,147,147,147,147,0,53,53,53,53,0,130,130,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,75,75,0,0,0,0,0,0,67,67,67,67,0,27,27,27,27,0,32,32,32,32,0,44,44,44,44,0,0,0,0,0,0,40.7692307692308,40.7692307692308,40.7692307692308,40.7692307692308,0
"Sam Hughes","Orthodox","Women's Strawweight",2022-04-16,1992-06-28,114,114,114,114,0,65,65,65,65,0,64,64,64,64,0,3,3,3,3,0,300,300,300,300,0,900,900,900,900,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,8,8,8,8,0,12,12,12,12,0,51,51,51,51,0,144,144,144,144,0,0,0,0,0,0,0,0,0,0,0,151,151,151,151,0,257,257,257,257,0,76,76,76,76,0,182,182,182,182,0,0,0,0,0,0,1,1,1,1,0,3,3,3,3,0,3,3,3,3,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,0,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,0,0,0,0,0,33,33,33,33,0,75,75,75,75,0,0,0,0,0,0,100,100,100,100,0,60,60,60,60,0,40,40,40,40,0,58,58,58,58,0,40,40,40,40,0,41.7582417582418,41.7582417582418,41.7582417582418,41.7582417582418,0
"Sam Hughes","Orthodox","Women's Strawweight",2022-05-21,1992-06-28,114,114,114,114,0,65,65,65,65,0,64,64,64,64,0,3,3,3,3,0,232,232,232,232,0,832,832,832,832,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,6,6,6,6,0,17,17,17,17,0,1,1,1,1,0,1,1,1,1,0,130,130,130,130,0,161,161,161,161,0,43,43,43,43,0,65,65,65,65,0,0,0,0,0,0,4,4,4,4,0,7,7,7,7,0,2,2,2,2,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,7,7,7,7,0,0,0,0,0,0,2,2,2,2,0,2,2,2,2,0,25,25,25,25,0,31,31,31,31,0,3,3,3,3,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,80,80,80,80,0,100,100,100,100,0,57,57,57,57,0,66,66,66,66,0,0,0,0,0,0,100,100,100,100,0,60,60,60,60,0,65,65,65,65,0,80,80,80,80,0,57,57,57,57,0,66.1538461538461,66.1538461538461,66.1538461538461,66.1538461538461,0
"Sam Hughes","Orthodox","Women's Strawweight",2022-10-15,1992-06-28,114,114,114,114,0,65,65,65,65,0,64,64,64,64,0,3,3,3,3,0,300,300,300,300,0,900,900,900,900,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,7,7,7,7,0,11,11,11,11,0,45,45,45,45,0,124,124,124,124,0,3,3,3,3,0,5,5,5,5,0,78,78,78,78,0,164,164,164,164,0,69,69,69,69,0,155,155,155,155,0,0,0,0,0,0,4,4,4,4,0,4,4,4,4,0,10,10,10,10,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,100,100,100,100,0,0,0,0,0,0,60,60,60,60,0,73,73,73,73,0,41,41,41,41,0,47,47,47,47,0,0,0,0,0,0,44.5161290322581,44.5161290322581,44.5161290322581,44.5161290322581,0
"Sam Hughes","Orthodox","Women's Strawweight",2023-04-08,1992-06-28,114,114,114,114,0,65,65,65,65,0,64,64,64,64,0,3,3,3,3,0,300,300,300,300,0,900,900,900,900,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,3,3,3,3,0,18,18,18,18,0,59,59,59,59,0,0,0,0,0,0,0,0,0,0,0,107,107,107,107,0,176,176,176,176,0,46,46,46,46,0,104,104,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,21,21,0,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,60,0,0,0,0,0,0,0,0,0,0,0,85,85,85,85,0,0,0,0,0,0,0,0,0,0,0,33,33,33,33,0,45,45,45,45,0,60,60,60,60,0,100,100,100,100,0,44.2307692307692,44.2307692307692,44.2307692307692,44.2307692307692,0
"Sam Hughes","Orthodox","Women's Strawweight",2024-02-24,1992-06-28,114,114,114,114,0,65,65,65,65,0,64,64,64,64,0,3,3,3,3,0,300,300,300,300,0,900,900,900,900,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,17,17,17,17,0,24,24,24,24,0,37,37,37,37,0,136,136,136,136,0,26,26,26,26,0,30,30,30,30,0,88,88,88,88,0,206,206,206,206,0,83,83,83,83,0,197,197,197,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,42,0,0,0,0,0,0,87,87,87,87,0,71,71,71,71,0,28,28,28,28,0,42,42,42,42,0,0,0,0,0,0,42.1319796954315,42.1319796954315,42.1319796954315,42.1319796954315,0
"Sam Patterson","Orthodox","Welterweight",2023-03-18,1996-04-30,170,170,170,170,0,75,75,75,75,0,78,78,78,78,0,1,1,1,1,0,75,75,75,75,0,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,4,4,4,4,0,1,1,1,1,0,3,3,3,3,0,2,2,2,2,0,7,7,7,7,0,2,2,2,2,0,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33,33,0,0,0,0,0,0,25,25,25,25,0,28,28,28,28,0,0,0,0,0,0,28.5714285714286,28.5714285714286,28.5714285714286,28.5714285714286,0
"Sam Patterson","Orthodox","Welterweight",2024-01-20,1996-04-30,170,170,170,170,0,75,75,75,75,0,78,78,78,78,0,1,1,1,1,0,123,123,123,123,0,123,123,123,123,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,10,10,10,10,0,5,5,5,5,0,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,0,50,50,50,50,0,100,100,100,100,0,50,50,50,50,0
"Sam Patterson","Orthodox","Welterweight",2024-07-27,1996-04-30,170,170,170,170,0,75,75,75,75,0,78,78,78,78,0,1,1,1,1,0,170,170,170,170,0,170,170,170,170,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,2,2,2,0,8,8,8,8,0,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,0,31,31,31,31,0,9,9,9,9,0,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,0,33,33,33,33,0,41,41,41,41,0,100,100,100,100,0,34.6153846153846,34.6153846153846,34.6153846153846,34.6153846153846,0
"Sean Brady","Orthodox","Welterweight",2019-10-18,1992-11-23,170,170,170,170,0,70,70,70,70,0,72,72,72,72,0,3,3,3,3,0,300,300,300,300,0,900,900,900,900,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6,6,6,6,0,11,11,11,11,0,84,84,84,84,0,163,163,163,163,0,26,26,26,26,0,29,29,29,29,0,148,148,148,148,0,240,240,240,240,0,119,119,119,119,0,210,210,210,210,0,1,1,1,1,0,2,2,2,2,0,2,2,2,2,0,1,1,1,1,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,25,25,25,25,0,0,0,0,0,0,90,90,90,90,0,62,62,62,62,0,51,51,51,51,0,61,61,61,61,0,67,67,67,67,0,56.6666666666667,56.6666666666667,56.6666666666667,56.6666666666667,0
"Sean Brady","Orthodox","Welterweight",2020-02-29,1992-11-23,170,170,170,170,0,70,70,70,70,0,72,72,72,72,0,3,3,3,3,0,300,300,300,300,0,900,900,900,900,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,2,2,0,2,2,2,2,0,20,20,20,20,0,58,58,58,58,0,10,10,10,10,0,13,13,13,13,0,125,125,125,125,0,191,191,191,191,0,47,47,47,47,0,91,91,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,9,9,9,9,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,10,10,10,10,0,13,13,13,13,0,3,3,3,3,0,3,3,3,3,0,6,6,6,6,0,4,4,4,4,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,100,100,100,100,0,76,76,76,76,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,82,82,82,82,0,100,100,100,100,0,42,42,42,42,0,65,65,65,65,0,44,44,44,44,0,51.6483516483517,51.6483516483517,51.6483516483517,51.6483516483517,0
